id,finding_aid_link,title,type,number,group,digital_collection,category,subject,description
spec01307,http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/344,Paragon Mining Company Scrapbook,PG,79,PG 79,,mining,scrapbooks;photographs,
spec01308,http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/351/rec/4,Arthur C. Hope Photographs,PG,80,PG 80,,university,,
spec01309,http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/353/rec/1,C.E. Jacoby Photographs,PG,81,PG 81,,,,
spec01310,http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/358,University of Idaho Theodore Roosevelt Photographs,PG,82,PG 82,https://www.lib.uidaho.edu/digital/troosevelt/,university,,
spec01311,https://archiveswest.orbiscascade.org/ark:/80444/xv538451,George W. Tabor Photographs,PG,83,PG 83,,mining,,
spec01312,http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/397,Carleton Watkins Portfolio,PG,89,PG 89,https://www.lib.uidaho.edu/digital/watkins/,mining,,
spec01313,,Clifford M. Ott Collection,PG,90,PG 90,https://www.lib.uidaho.edu/digital/ott/,,,
spec01314,http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/517/rec/387,Ott-Hodgins Collection,PG,91,PG 91,,,,
spec01315,http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/938/rec/368,Hodgins Drug Store Collection,PG,92,PG 92,,,moscow;latah county;businesses,
spec01316,http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/482/rec/408,University of Idaho Glass Negatives,PG,93,PG 93,,university,,
spec01317,https://archiveswest.orbiscascade.org/ark:/80444/xv165618,"Army Corps of Engineers Dam Construction Photographs, 1933-1965",PG,94,PG 94,https://www.lib.uidaho.edu/digital/crbp/,,photographs;idaho;washington;engineers and engineering;pacific northwest ,
spec01318,http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/415/rec/384,North Idaho Scenery Collection,PG,95,PG 95,,,idaho,
spec01319,http://digital.lib.uidaho.edu/cdm/compoundobject/collection/spec_fa/id/404/rec/367,Hess/Barnard Collection,PG,96,PG 96,,,photographs;idaho,
spec01320,http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/426,Albert J. Ohlson Collection,PG,97,PG 97,,,idaho;indigenous;wildlife;photographs,
spec01321,http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/405,Bunker Hill Negatives,PG,98,PG 98,,mining,,
spec01322,http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/939,Kyle Laughlin Photographs,PG,99,PG 99,https://www.lib.uidaho.edu/digital/laughlin/,,photographs;idaho;pacific northwest;,
spec01323,http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/518,Nez Perce Photo Album,PG,100,PG 100,,,indigenous;idaho;montana;photographs;,
spec01324,http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/1053,Gem of the Mountains,PG,101,PG 101,https://www.lib.uidaho.edu/digital/gem/,university,,
spec01325,http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/416,Wilfrid Waters Photographs,PG,102,PG 102,,university,,
spec01326,http://digital.lib.uidaho.edu/cdm/ref/collection/spec_fa/id/420,Kooskia Internment Camp Scrapbook,PG,103,PG 103,https://www.lib.uidaho.edu/digital/kooskia/,,scrapbooks;world wars;photographs;underrepresented communities,
spec01327,https://search.lib.uidaho.edu/UID:CP71180778080001451,"Avista Corporation, Latah County Digital Orthoimage",PG,104,PG 104,https://cloud.insideidaho.org/webmaps/flash/UofIMoscowCampus/,university,moscow;latah county;photographs;,
spec01328,https://archiveswest.orbiscascade.org/ark:/80444/xv40698/,"C.H. Shattuck Collection, Idaho Lantern Slides 1904-1910",PG,105,PG 105,https://www.lib.uidaho.edu/digital/shattuck/,university;forestry,,
spec01329,https://archiveswest.orbiscascade.org/ark:/80444/xv02447/,"University of Idaho Stillinger Herbarium Glass Lantern Slides, 1938-1941",PG,106,PG 106,,university;forestry,,
spec01330,https://archiveswest.orbiscascade.org/ark:/80444/xv16107/,"Knowles Postcard Collection, 1909/1980",PG,107,PG 107,https://www.lib.uidaho.edu/digital/postcards/,,pacific northwest;idaho;oregon;washington,
spec01331,https://archiveswest.orbiscascade.org/ark:/80444/xv705413/,College of Natural Resources slides,PG,108,PG 108,,university,,
spec01332,,News Bureau photographs,PG,109,PG 109,,,,
spec01333,https://archiveswest.orbiscascade.org/ark:/80444/xv641143/,Charles Bysegger slides,PG,110,PG 110,,,,
spec01334,https://archiveswest.orbiscascade.org/ark:/80444/xv118347,Franklin Raney photographs,PG,111,PG 111,,,,
spec01335,https://search.lib.uidaho.edu/UID:CP71179310420001451,"University of Idaho. Director of Dormitories. Records, 1949-1957.",UG,1,UG 1,,university,,
spec01336,https://search.lib.uidaho.edu/UID:CP71100825350001451,"University of Idaho. Army ROTC. 6th Regt., Pershing Rifles. Records, 1939-1943.",UG,2,UG 2,,university,,
spec01337,https://search.lib.uidaho.edu/UID:CP71100829850001451,"University of Idaho. College of Mines. Records, 1944-1970.",UG,3,UG 3,,university,,
spec01338,https://search.lib.uidaho.edu/UID:CP71100811490001451,"University of Idaho Bursar's Office records, 1902-1938.",UG,4,UG 4,,university,,
spec01339,https://search.lib.uidaho.edu/UID:CP71100823190001451,"University of Idaho. Bursar's Office. Records, 1945-1967.",UG,5,UG 5,,university,,
spec01340,https://search.lib.uidaho.edu/UID:CP71179284210001451,"University of Idaho. College of Letters and Science. Records, 1942-1978.",UG,6,UG 6,,university,,
spec01341,https://search.lib.uidaho.edu/UID:CP71100846140001451,"University of Idaho. Research Council. Records, 1941-1969.",UG,7,UG 7,,university,,
spec01342,https://search.lib.uidaho.edu/UID:CP71100830250001451,"University of Idaho. Research Foundation. Records, 1947-1967.",UG,8,UG 8,,university,,
spec01343,https://archiveswest.orbiscascade.org/ark:/80444/xv14713/,"Financial Office. Records, 1892-1952",UG,9,UG 9,,university,,
spec01344,https://search.lib.uidaho.edu/UID:CP71106217220001451,"University of Idaho. President (1900-1913 : MacLean), Records, 1906-1909.",UG,10,UG 10,,university,,
spec01345,https://search.lib.uidaho.edu/UID:CP71106214250001451,"University of Idaho President's Office Records, Building and Property Reports, 1889-1948.",UG,11,UG 11,,university,,
spec01346,https://archiveswest.orbiscascade.org/ark:/80444/xv47544/,"President's Office. Records, 1893-1965",UG,12,UG 12,,university,,
spec01347,https://archiveswest.orbiscascade.org/ark:/80444/xv80377/,"President's Office (Hartung). Records, 1965-1977",UG,13,UG 13,,university,,
spec01348,https://archiveswest.orbiscascade.org/ark:/80444/xv13002/,"Agricultural Experiment Station. Agricultural Economics. County Agricultural Planning Projects Records, 1936-1948",UG,14,UG 14,,university,agriculture,
spec01349,https://search.lib.uidaho.edu/UID:CP71106244370001451,"Stenographer Pool. Correspondence, 1916-1920. ",UG,15,UG 15,,university,,
spec01350,https://search.lib.uidaho.edu/UID:CP71106245670001451,"University Press Service.  Records, 1919.",UG,16,UG 16,,university,,
spec01351,https://search.lib.uidaho.edu/UID:CP71157472550001451,"Letters and Sciences Curriculum Committee.  Records, 1970-1979.",UG,17,UG 17,,university,,
spec01352,https://search.lib.uidaho.edu/UID:CP71103345200001451,"Athletic Board of Control.  Records, 1960-1971.",UG,18,UG 18,,university,,
spec01353,https://search.lib.uidaho.edu/UID:CP71103349470001451,"Committee on Committees.  Records, 1969-1971.",UG,19,UG 19,,university,,
spec01354,https://search.lib.uidaho.edu/UID:CP71157489790001451,"Faculty Committee on Organization of the University.  Records, 1970-1971.",UG,20,UG 20,,university,,
spec01355,https://search.lib.uidaho.edu/UID:CP71157489970001451,"Sabbatical Leave Committee.  Records, 1969-1974.",UG,21,UG 21,,university,,
spec01356,https://search.lib.uidaho.edu/UID:CP71103367630001451,"University Faculty.  Minutes, 1966-1975.",UG,22,UG 22,,university,,
spec01357,https://search.lib.uidaho.edu/UID:CP71103361960001451,"Classified Position Review Board.  Records, 1973-1976.",UG,23,UG 23,,university,,
spec01358,https://search.lib.uidaho.edu/UID:CP71103366010001451,"President's Committee on University Planning.  Reports, 1957.",UG,24,UG 24,,university,,
spec01359,https://archiveswest.orbiscascade.org/ark:/80444/xv46177/,"Alumni Office. Alumni Records, Classes of 1896-1941",UG,25,UG 25,,university,,
spec01360,https://archiveswest.orbiscascade.org/ark:/80444/xv79008/,"War Records Committee. Military Personnel Files, 1941-1956",UG,26,UG 26,,university,,
spec01361,https://search.lib.uidaho.edu/UID:everything:CP71153586750001451,"University of Idaho. Department of Mining Engineering and Metallurgy records, 1977-1983",UG,27,UG 27,,university,,
spec01362,https://search.lib.uidaho.edu/UID:everything:CP71153581310001451,"University of Idaho Department of Electrical Engineering records, 1914-1922",UG,28,UG 28,,university,,
spec01363,https://archiveswest.orbiscascade.org/ark:/80444/xv11635/,"College of Forestry. Records, 1924-1940",UG,29,UG 29,,university;forestry,,
spec01364,https://archiveswest.orbiscascade.org/ark:/80444/xv44466/,"College of Agriculture. Records, 1907-1969",UG,30,UG 30,,university,agriculture,
spec01365,https://archiveswest.orbiscascade.org/ark:/80444/xv77298/,"Borah Foundation. Records, 1931-1987",UG,31,UG 31,,university,,
spec01366,https://archiveswest.orbiscascade.org/ark:/80444/xv09925/,"Agricultural Extension Service. Microfilms of Reports, 1913-1978",UG,32,UG 32,,university,agriculture,
spec01367,https://archiveswest.orbiscascade.org/ark:/80444/xv90820/,"College of Agriculture. Experiment Station and Extension Reports, 1909-1974",UG,33,UG 33,,university,agriculture,
spec01368,https://archiveswest.orbiscascade.org/ark:/80444/xv75589/,"Letters and Science Dean Selection Committee. Records, 1970-1971",UG,34,UG 34,,university,,
spec01369,https://archiveswest.orbiscascade.org/ark:/80444/xv08214/,"Summer Session Office. Records, 1943-1968",UG,35,UG 35,,university,,
spec01370,https://archiveswest.orbiscascade.org/ark:/80444/xv41388/,"Water Resources Research Institute. Records, 1961-1981",UG,36,UG 36,,university,water,
spec01371,https://archiveswest.orbiscascade.org/ark:/80444/xv74220/,"President's Office (Hartung). Records, 1972-1977",UG,37,UG 37,,university,,
spec01372,https://archiveswest.orbiscascade.org/ark:/80444/xv06847/,"Centennial Office. Records, 1983-1989",UG,38,UG 38,,university,,
spec01373,https://archiveswest.orbiscascade.org/ark:/80444/xv452636/,"A.T. Schenck Papers, 1927-1929",UG,39,UG 39,,university,,
spec01374,https://archiveswest.orbiscascade.org/ark:/80444/xv39678/,"Water Resources Research Institute. Records, 1942-1981",UG,40,UG 40,,university,water,
spec01375,https://archiveswest.orbiscascade.org/ark:/80444/xv72511/,"President's Office (Gibb). Records, 1977-1989",UG,41,UG 41,,university,,
spec01376,https://archiveswest.orbiscascade.org/ark:/80444/xv05136/,"WAMI (Medical Extension Program). Records, 1972-1987",UG,42,UG 42,,university,,
spec01377,https://archiveswest.orbiscascade.org/ark:/80444/xv37968/,"Financial Office. Notebooks, 1940-1966",UG,43,UG 43,,university,,
spec01378,https://archiveswest.orbiscascade.org/ark:/80444/xv70801/,"University Building Histories, 1890-1961",UG,44,UG 44,,university,,
spec01379,https://archiveswest.orbiscascade.org/ark:/80444/xv03426/,"Irrigation Systems Research/Management (Pakistan Project). Records, 1983-1992",UG,45,UG 45,,university,water,
spec01380,https://archiveswest.orbiscascade.org/ark:/80444/xv36259/,"University of Idaho Research Office records, 1945-1982.",UG,46,UG 46,,university;forestry,agriculture,
spec01381,https://archiveswest.orbiscascade.org/ark:/80444/xv69432/,"Bureau of Public Affairs Research. Records, 1959-1987.",UG,47,UG 47,,university,,
spec01382,https://archiveswest.orbiscascade.org/ark:/80444/xv02059/,"Agricultural Engineering Department. Records, 1908-1979",UG,48,UG 48,,university,agriculture,
spec01383,https://archiveswest.orbiscascade.org/ark:/80444/xv34890/,"Animal Sciences Department. Records, 1921-1982",UG,49,UG 49,,university,,
spec01384,https://archiveswest.orbiscascade.org/ark:/80444/xv67723/,"Library Administration. Records, 1905-1990",UG,50,UG 50,,university,,
spec01385,https://search.lib.uidaho.edu/UID:ui_alma:CP71117433610001451,"University of Idaho Library accession books, 1906-1948.",UG,51,UG 51,,university,,
spec01386,https://search.lib.uidaho.edu/UID:ui_alma:CP71208420500001451,"University of Idaho Library inventory books, 1906-1969",UG,52,UG 52,,university,,
spec01387,https://archiveswest.orbiscascade.org/ark:/80444/xv00348/,"Library. Technical Services. Records, 1951-1994",UG,53,UG 53,,university,,
spec01388,https://archiveswest.orbiscascade.org/ark:/80444/xv33180/,"Library. Public Services. Records, 1955-1992",UG,54,UG 54,,university,,
spec01389,https://archiveswest.orbiscascade.org/ark:/80444/xv66012/,"Family and Consumer Sciences. Records, 1890-2000",UG,55,UG 55,,university,,
spec01390,https://archiveswest.orbiscascade.org/ark:/80444/xv43957,University of Idaho Films 1969-1973,UG,56,UG 56,,university,,
spec01391,https://archiveswest.orbiscascade.org/ark:/80444/xv11614,"College of Agriculture Experiment Stations and Agricultural Engineering, 1892-1981",UG,57,UG 57,,university,agriculture,
spec01392,https://archiveswest.orbiscascade.org/ark:/80444/xv17837,"Associated Women Students, 1927-1968",UG,58,UG 58,,university,women;clubs and organizations;,
spec01393,https://archiveswest.orbiscascade.org/ark:/80444/xv25537,"University of Idaho Woman's Center, 1958-1997",UG,59,UG 59,,university,women;clubs and organizations;,
spec01394,https://archiveswest.orbiscascade.org/ark:/80444/xv52041/,"Reserve Officers' Training Corps (ROTC), 1942-1992",UG,60,UG 60,,university,,
spec01395,https://archiveswest.orbiscascade.org/ark:/80444/xv68713/,"Maximum Gas Mileage Vehicle Project, 1983-1984 ",UG,61,UG 61,,university,,
spec01396,https://archiveswest.orbiscascade.org/ark:/80444/xv23049/,"Postharvest Institute for Perishables Records, 1979-1993",UG,62,UG 62,,university,agriculture,
spec01397,https://archiveswest.orbiscascade.org/ark:/80444/xv63372/,"Idaho Agricultural Experiment Station/WRCC Records, 1968-1989",UG,63,UG 63,,university,agriculture,
spec01398,https://archiveswest.orbiscascade.org/ark:/80444/xv56115/,"University of Idaho. Collection on Vandal Training and Scouting Films, 1938-1997",UG,64,UG 64,,university,,
spec01399,https://archiveswest.orbiscascade.org/ark:/80444/xv14398/,"Idaho EPSCoR Records, 1985-1999 and 2005-2009",UG,65,UG 65,,university,,
spec01400,https://archiveswest.orbiscascade.org/ark:/80444/xv55657/,"Department of Chemical Engineering. Industry Information Station Records, 1980s",UG,66,UG 66,,university,,
spec01401,,Provost's Office Papers,UG,67,UG 67,,university,,
spec01402,https://archiveswest.orbiscascade.org/ark:/80444/xv96673/,University of Idaho Athena Records,UG,68,UG 68,,university,,
spec01403,https://archiveswest.orbiscascade.org/ark:/80444/xv152953/,Women's Recreation Association,UG,69,UG 69,,university,,
spec01404,https://archiveswest.orbiscascade.org/ark:/80444/xv799285/,University of Idaho Athletics Department letter award ledgers,UG,70,UG 70,,university,,
spec01405,,University of Idaho Mechanical Engineering Photographs,UG,71,UG 71,,university,,
spec01406,https://archiveswest.orbiscascade.org/ark:/80444/xv36450/,"University of Idaho Athletics Vertical File, 1894-2012",VF,9999,VF 9999,,university,,
spec01407,https://archiveswest.orbiscascade.org/ark:/80444/xv13076/,"University of Idaho Campus Life and Culture Vertical File, 1889-2012",VF,9999,VF 9999,,university,,
spec01408,https://archiveswest.orbiscascade.org/ark:/80444/xv414702/,Idaho Subject Vertical File 1880-,VF,9999,VF 9999,,,,
spec01409,https://archiveswest.orbiscascade.org/ark:/80444/xv46578,"Lionel Hampton Papers, 1918-2002",IJC-MG,1,IJC-MG 1,https://www.ijc.uidaho.edu/hampton_collection/,jazz,,
spec01410,https://archiveswest.orbiscascade.org/ark:/80444/xv98547,"Leonard Feather Papers, 1900-1999",IJC-MG,2,IJC-MG 2,https://www.ijc.uidaho.edu/feather_leonard/,jazz,,
spec01411,https://archiveswest.orbiscascade.org/ark:/80444/xv36065,"Al Grey and Rosalie Soladar Papers, 1925-2009",IJC-MG,3,IJC-MG 3,https://www.ijc.uidaho.edu/grey_al/index.html,jazz,,
spec01412,https://archiveswest.orbiscascade.org/ark:/80444/xv28439,"Collection on Ella Fitzgerald, circa 1960-1988",IJC-MG,4,IJC-MG 4,,jazz,,
spec01413,https://archiveswest.orbiscascade.org/ark:/80444/xv27008,"Joe Williams Arrangements, 1940-1990",IJC-MG,5,IJC-MG 5,https://www.ijc.uidaho.edu/williams_joe/,jazz,,
spec01414,https://archiveswest.orbiscascade.org/ark:/80444/xv22534,"Buddy Tate Papers, circa 1955-1985",IJC-MG,6,IJC-MG 6,,jazz,,
spec01415,https://archiveswest.orbiscascade.org/ark:/80444/xv21484,Collection on Dizzy Gillespie,IJC-MG,7,IJC-MG 7,https://www.ijc.uidaho.edu/gillespie_dizzy/,jazz,,
spec01416,https://archiveswest.orbiscascade.org/ark:/80444/xv94027,Doc Cheatham Papers,IJC-MG,8,IJC-MG 8,,jazz,,
